Age,Attrition,DistanceFromHome,Education,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
0.8829283950703172,0,0.9625556553086032,-0.890453374757123,-0.057774347489519776,0.3150034873849866,-1.0783743631232288,-0.6035715698764076,1.4142736839809789,1.2472621320245618,-0.6191681139184618,2.1194716862764698,0.5607802366052015,1.645660673831423,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
-0.10216072014930416,0,2.3198312139671953,-1.86643303663449,-0.9619428857005051,-0.6638468372831072,-1.0783743631232288,-0.876602499906181,1.4142736839809789,0.6049872116368079,-0.6191681139184618,1.3036314781542377,2.421460950994898,1.925830263665111,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1.9774718564254525,0,0.5923895938562601,1.0615059489976109,-0.9619428857005051,-0.205395265629932,-1.0783743631232288,0.48855215024268694,-0.9323174872438033,3.3025418772653743,-0.6191681139184618,4.730160352267613,0.5607802366052015,2.486169443332486,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1.1018370873413446,1,-1.011663339103894,-1.86643303663449,-0.9619428857005051,-0.15787414020174534,-0.6779815094369054,-1.1496334299359545,1.4142736839809789,-0.1657426928284969,0.9321152909933165,0.4877912700320055,2.1113474985966154,1.365491083997735,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
-0.9777954892334122,0,-1.011663339103894,0.08552628712024389,-0.9619428857005051,-0.8303829241631362,-0.6779815094369054,-0.3305406398466336,-0.9323174872438033,-0.8080176132162508,-0.6191681139184618,-0.3280489380902267,-0.6796735729879297,-0.035356865170704944,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0.007293625986209464,0,-1.011663339103894,0.08552628712024389,-0.057774347489519776,-0.24612765885409182,0.5231970516220645,-1.1496334299359545,-0.9323174872438033,-0.5511076450611492,-0.6191681139184618,-0.3280489380902267,-0.6796735729879297,-0.8758656346717688,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
-1.7439759121820064,0,-0.7648859648023318,-0.890453374757123,-0.9619428857005051,-0.4864912084529107,-0.6779815094369054,-0.876602499906181,2.58756926959337,-1.0649275813713523,0.15647358853742746,-0.6543850213391196,-0.36956012058964693,-1.1560352245054568,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0.007293625986209464,0,-1.011663339103894,0.08552628712024389,-0.057774347489519776,-0.5047359262512324,-0.2775886557505821,-0.6035715698764076,0.24097809836858786,0.476532227559257,-0.6191681139184618,-0.3280489380902267,-0.6796735729879297,-0.5956960448380809,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
-0.2116150662848178,0,-0.27133121619920747,1.0615059489976109,-0.9619428857005051,-0.8630536978950144,1.7243756126810341,0.21552122021291342,-0.9323174872438033,-0.1657426928284969,1.7077569934492054,-0.0017128548413337331,1.181007141401767,-0.5956960448380809,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.11674797212172258,0,-0.14794252904842645,0.08552628712024389,-0.9619428857005051,0.07718571236267757,-0.6779815094369054,-1.1496334299359545,0.24097809836858786,-0.4226526609835984,1.7077569934492054,0.1614551867831127,1.4911205938000498,0.8051519043303589,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-1.1967041815044388,0,-1.011663339103894,1.0615059489976109,-0.057774347489519776,0.8360386840440325,-0.6779815094369054,0.7615830802724605,-0.9323174872438033,-0.6795626291386999,0.15647358853742746,-0.16488089646578016,-0.36956012058964693,-0.035356865170704944,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1.430200125747885,0,-0.14794252904842645,1.0615059489976109,-0.9619428857005051,0.670563336570883,0.1228041979357412,2.126737730421329,-0.9323174872438033,2.1464470205674173,-0.6191681139184618,0.4877912700320055,-0.36956012058964693,0.5249823144966709,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.7585631641544253,0,0.22222353240391682,1.0615059489976109,-0.057774347489519776,-0.9245765834940061,0.1228041979357412,-1.1496334299359545,-0.9323174872438033,1.2472621320245618,-0.6191681139184618,-0.3280489380902267,-0.36956012058964693,-0.31552645500439297,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-0.8683411430978986,0,0.8391669681578221,1.0615059489976109,-0.9619428857005051,0.001448918711505198,-0.6779815094369054,-1.1496334299359545,0.24097809836858786,-0.1657426928284969,-0.6191681139184618,0.4877912700320055,-0.6796735729879297,1.365491083997735,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
1.9774718564254525,0,-1.011663339103894,1.0615059489976109,-0.9619428857005051,0.06212321278499339,0.1228041979357412,-1.1496334299359545,-0.9323174872438033,0.09116727532660489,-0.6191681139184618,0.4877912700320055,-0.6796735729879297,1.085321494164047,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
-1.1967041815044388,0,-0.02455384189764543,0.08552628712024389,-0.9619428857005051,2.075830902804401,-0.6779815094369054,1.8537068003915553,-0.9323174872438033,-0.8080176132162508,0.15647358853742746,-0.3280489380902267,0.25066678420691874,-0.31552645500439297,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.007293625986209464,0,-0.5181085905007697,-1.86643303663449,-0.9619428857005051,-0.806410213567667,-0.6779815094369054,-1.1496334299359545,-0.9323174872438033,0.7334421957143588,-0.6191681139184618,1.629967561403131,0.8708936890034843,0.8051519043303589,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0.7734740489348031,1,-1.011663339103894,-0.890453374757123,-0.057774347489519776,0.8118538255671874,0.1228041979357412,-0.3305406398466336,0.24097809836858786,0.9903521638694602,-0.6191681139184618,-0.9807211045880126,-0.6796735729879297,-1.1560352245054568,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0.11674797212172258,0,-0.888274651953113,0.08552628712024389,-0.9619428857005051,-0.43663645632959,2.525161320053681,-0.876602499906181,-0.9323174872438033,-0.1657426928284969,0.15647358853742746,-0.817553062963566,-0.36956012058964693,-0.5956960448380809,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-1.1967041815044388,1,-0.6414972776515507,0.08552628712024389,0.8463941907214656,0.07379134626066423,-0.2775886557505821,-1.1496334299359545,-0.9323174872438033,-0.8080176132162508,1.7077569934492054,-0.6543850213391196,-0.6796735729879297,-0.5956960448380809,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.9777954892334122,0,-0.27133121619920747,0.08552628712024389,-0.9619428857005051,0.6641989001296078,-0.6779815094369054,-0.6035715698764076,-0.9323174872438033,-0.8080176132162508,2.483398695905095,-0.3280489380902267,-0.6796735729879297,-0.5956960448380809,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
1.3207457796123707,0,-1.011663339103894,-1.86643303663449,-0.057774347489519776,-0.6184471906686789,2.525161320053681,-0.6035715698764076,-0.9323174872438033,1.3757171161021127,-0.6191681139184618,-0.6543850213391196,-0.36956012058964693,-0.5956960448380809,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.10216072014930416,0,-0.5181085905007697,0.08552628712024389,0.8463941907214656,-0.2336109338529176,0.5231970516220645,-0.3305406398466336,-0.9323174872438033,-0.1657426928284969,-0.6191681139184618,0.1614551867831127,1.4911205938000498,0.8051519043303589,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
-0.6494324508268717,0,-0.02455384189764543,1.0615059489976109,-0.9619428857005051,-0.38656955632489337,-0.6779815094369054,0.21552122021291342,0.24097809836858786,-1.1933825654489032,0.9321152909933165,-0.817553062963566,-0.05944666819136411,-0.5956960448380809,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
-1.1967041815044388,1,-0.14794252904842645,0.08552628712024389,-0.057774347489519776,1.9689083705909813,-0.6779815094369054,-0.876602499906181,1.4142736839809789,-0.4226526609835984,1.7077569934492054,0.1614551867831127,1.4911205938000498,-0.035356865170704944,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0.007293625986209464,0,-0.02455384189764543,-1.86643303663449,-0.9619428857005051,-1.0590783402862844,-0.6779815094369054,-0.3305406398466336,-0.9323174872438033,-0.9364725972938015,0.15647358853742746,-0.49121697971467315,-0.36956012058964693,-0.5956960448380809,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0.5545653566637768,0,-0.888274651953113,-0.890453374757123,0.8463941907214656,-0.7531610953423329,0.923589905308388,-0.6035715698764076,-0.9323174872438033,1.5041721001796635,-0.6191681139184618,2.1194716862764698,0.5607802366052015,1.085321494164047,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
-2.0723389505885472,1,-1.011663339103894,1.0615059489976109,-0.9619428857005051,-0.8849049296767253,-0.6779815094369054,-0.3305406398466336,1.4142736839809789,-1.4502925336040047,0.15647358853742746,-1.143889146212459,-0.6796735729879297,-1.1560352245054568,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
-0.2116150662848178,0,1.3327217167609462,-0.890453374757123,-0.9619428857005051,-0.2868600520782519,-1.0783743631232288,1.0346140103022339,-0.9323174872438033,0.09116727532660489,-0.6191681139184618,0.6509593116564522,1.181007141401767,1.365491083997735,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
-0.10216072014930416,0,-0.14794252904842645,0.08552628712024389,0.8463941907214656,0.09670331744925421,0.5231970516220645,-0.876602499906181,1.4142736839809789,-0.9364725972938015,-0.6191681139184618,-0.9807211045880126,-0.6796735729879297,-1.1560352245054568,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1.539654471883398,0,-0.888274651953113,0.08552628712024389,-0.057774347489519776,-0.17633100588144276,0.923589905308388,-0.6035715698764076,-0.9323174872438033,0.2196222594041555,-0.6191681139184618,-0.49121697971467315,-0.36956012058964693,-0.5956960448380809,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0.44511101052826374,0,2.4432199011179763,-1.86643303663449,-0.9619428857005051,-0.8755704228961887,-0.6779815094369054,-0.876602499906181,-0.9323174872438033,1.3757171161021127,2.483398695905095,2.4458077695253633,-0.6796735729879297,-0.035356865170704944,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
-2.0723389505885472,0,-0.27133121619920747,0.08552628712024389,-0.9619428857005051,-0.5715625088846198,-0.6779815094369054,-0.05750970981686008,-0.9323174872438033,-1.4502925336040047,0.15647358853742746,-1.143889146212459,-0.6796735729879297,-1.1560352245054568,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
-0.9777954892334122,0,-0.02455384189764543,0.08552628712024389,-0.9619428857005051,-0.39420688005442334,-1.0783743631232288,2.126737730421329,1.4142736839809789,-0.29419767690604764,-0.6191681139184618,0.1614551867831127,-0.6796735729879297,0.8051519043303589,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
-0.6494324508268717,0,-0.14794252904842645,-1.86643303663449,-0.9619428857005051,-0.7574040529698496,0.5231970516220645,-0.876602499906181,0.24097809836858786,-0.1657426928284969,-0.6191681139184618,0.1614551867831127,1.4911205938000498,0.8051519043303589,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
0.22620231825723622,0,-0.5181085905007697,1.0615059489976109,-0.057774347489519776,-0.9336989423931669,-1.0783743631232288,1.3076449403320074,-0.9323174872438033,0.9903521638694602,0.15647358853742746,1.7931356030275774,0.25066678420691874,0.8051519043303589,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.10216072014930416,0,-0.5181085905007697,1.0615059489976109,-0.9619428857005051,0.4395342937526006,1.7243756126810341,1.5806758703617818,-0.9323174872438033,-0.037287708750946,0.9321152909933165,0.3246232284075591,-0.6796735729879297,1.085321494164047,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
-0.5399781046913582,0,-0.888274651953113,0.08552628712024389,-0.057774347489519776,-0.8061980656862912,-0.6779815094369054,1.5806758703617818,0.24097809836858786,0.2196222594041555,0.9321152909933165,0.977295394905345,0.5607802366052015,1.085321494164047,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0.11674797212172258,0,-0.5181085905007697,-0.890453374757123,0.8463941907214656,-0.025918157985977252,0.1228041979357412,1.0346140103022339,1.4142736839809789,0.9903521638694602,0.9321152909933165,0.4877912700320055,-0.6796735729879297,-0.8758656346717688,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2.3058348948319924,0,-0.888274651953113,0.08552628712024389,-0.057774347489519776,-0.5384674393899899,-0.2775886557505821,-0.6035715698764076,1.4142736839809789,0.09116727532660489,0.15647358853742746,-0.3280489380902267,-0.36956012058964693,-0.5956960448380809,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-0.6494324508268717,0,1.3327217167609462,-1.86643303663449,0.8463941907214656,0.7214788281010828,-1.0783743631232288,-0.6035715698764076,0.24097809836858786,-0.6795626291386999,0.15647358853742746,-0.3280489380902267,-0.6796735729879297,-0.31552645500439297,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
-0.6494324508268717,0,-0.27133121619920747,1.0615059489976109,-0.057774347489519776,1.425385498506097,0.1228041979357412,1.5806758703617818,0.24097809836858786,-0.29419767690604764,-0.6191681139184618,-0.817553062963566,-0.36956012058964693,-1.1560352245054568,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.8829283950703172,0,-0.7648859648023318,-1.86643303663449,-0.9619428857005051,-0.6292667326188464,-0.6779815094369054,-0.6035715698764076,-0.9323174872438033,1.6326270842572144,2.483398695905095,2.7721438527742563,2.1113474985966154,1.925830263665111,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.6494324508268717,0,0.8391669681578221,1.0615059489976109,-0.057774347489519776,-0.7854075733114595,-1.0783743631232288,1.0346140103022339,1.4142736839809789,-1.0649275813713523,-2.17045151883024,-0.817553062963566,-0.05944666819136411,-0.5956960448380809,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.4305237585558445,0,-0.02455384189764543,0.08552628712024389,1.750562728932451,2.7337014829508592,1.323982758994711,-0.876602499906181,0.24097809836858786,0.09116727532660489,0.15647358853742746,0.4877912700320055,1.8012340461983325,1.085321494164047,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0.22620231825723622,0,-1.011663339103894,1.0615059489976109,-0.9619428857005051,2.791617854566462,-0.6779815094369054,1.8537068003915553,0.24097809836858786,1.2472621320245618,2.483398695905095,2.2826397279009165,2.731574403393181,1.645660673831423,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.6640197027992899,0,-0.27133121619920747,1.0615059489976109,1.750562728932451,-0.8628415500136387,-1.0783743631232288,-0.05750970981686008,-0.9323174872438033,-0.29419767690604764,-0.6191681139184618,0.1614551867831127,-0.36956012058964693,0.8051519043303589,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1.3207457796123707,0,-1.011663339103894,0.08552628712024389,0.8463941907214656,0.17137937169354744,1.7243756126810341,1.8537068003915553,-0.9323174872438033,1.7610820683347648,-0.6191681139184618,-0.0017128548413337331,-0.6796735729879297,0.8051519043303589,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1.649108818018912,1,-0.27133121619920747,-1.86643303663449,-0.057774347489519776,-0.36747624700106846,-0.2775886557505821,0.7615830802724605,0.24097809836858786,-0.037287708750946,-0.6191681139184618,0.1614551867831127,1.4911205938000498,0.8051519043303589,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-1.0872498353689257,0,0.7157782810070411,1.0615059489976109,0.8463941907214656,-0.5524691995607949,-0.6779815094369054,1.8537068003915553,-0.9323174872438033,-0.9364725972938015,-0.6191681139184618,-0.49121697971467315,-0.36956012058964693,-0.5956960448380809,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
-0.5399781046913582,0,-1.011663339103894,0.08552628712024389,0.8463941907214656,-0.8155325724668279,-0.6779815094369054,-1.1496334299359545,0.24097809836858786,0.2196222594041555,2.483398695905095,0.977295394905345,2.731574403393181,1.365491083997735,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
-1.0872498353689257,0,0.4690009067054789,-0.890453374757123,1.750562728932451,-0.7743758834799163,-0.6779815094369054,-0.876602499906181,1.4142736839809789,-0.8080176132162508,1.7077569934492054,-0.3280489380902267,-0.6796735729879297,-0.035356865170704944,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.6494324508268717,0,1.8262764653640706,0.08552628712024389,-0.057774347489519776,-1.15093837292202,0.5231970516220645,-1.1496334299359545,2.58756926959337,0.2196222594041555,0.9321152909933165,-0.0017128548413337331,-0.36956012058964693,0.8051519043303589,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.5399781046913582,0,-0.27133121619920747,0.08552628712024389,-0.057774347489519776,-0.8558406699282362,1.7243756126810341,-0.6035715698764076,-0.9323174872438033,-0.1657426928284969,-0.6191681139184618,-0.0017128548413337331,-0.6796735729879297,0.8051519043303589,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.9777954892334122,1,-0.02455384189764543,1.0615059489976109,-0.9619428857005051,-0.17675530164419445,0.923589905308388,-0.3305406398466336,0.24097809836858786,-0.8080176132162508,0.9321152909933165,-0.6543850213391196,-0.05944666819136411,-0.5956960448380809,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
-0.7588867969623854,0,0.4690009067054789,0.08552628712024389,1.750562728932451,-0.48988557455492404,-0.6779815094369054,-0.6035715698764076,-0.9323174872438033,-0.037287708750946,0.15647358853742746,0.4877912700320055,-0.36956012058964693,1.365491083997735,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-0.6494324508268717,0,-0.888274651953113,-1.86643303663449,-0.9619428857005051,0.6803221391141713,-0.6779815094369054,0.48855215024268694,-0.9323174872438033,-0.1657426928284969,1.7077569934492054,0.4877912700320055,1.8012340461983325,1.365491083997735,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.22620231825723622,0,1.2093330296101652,1.0615059489976109,-0.9619428857005051,-0.9428213012923278,-0.6779815094369054,-0.6035715698764076,-0.9323174872438033,1.2472621320245618,0.9321152909933165,2.2826397279009165,3.3518013081897466,-0.31552645500439297,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0.22620231825723622,1,-1.011663339103894,-1.86643303663449,-0.9619428857005051,-0.47142870887522664,0.5231970516220645,0.48855215024268694,0.24097809836858786,0.09116727532660489,-2.17045151883024,-0.9807211045880126,-0.6796735729879297,-1.1560352245054568,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.4305237585558445,0,-0.6414972776515507,-0.890453374757123,1.750562728932451,-0.3645061766618068,0.1228041979357412,-1.1496334299359545,0.24097809836858786,-0.29419767690604764,-2.17045151883024,-0.0017128548413337331,-0.6796735729879297,-0.8758656346717688,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1.1018370873413446,0,-0.6414972776515507,0.08552628712024389,-0.057774347489519776,-0.1273248452836255,0.5231970516220645,2.126737730421329,-0.9323174872438033,1.2472621320245618,0.9321152909933165,-0.6543850213391196,-0.36956012058964693,-0.8758656346717688,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6640197027992899,0,0.5923895938562601,0.08552628712024389,2.654731267143436,-0.5558635656628083,-0.6779815094369054,0.48855215024268694,1.4142736839809789,-0.29419767690604764,-0.6191681139184618,0.3246232284075591,-0.6796735729879297,-1.1560352245054568,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-1.0872498353689257,0,-0.888274651953113,0.08552628712024389,-0.9619428857005051,2.188693575696344,-1.0783743631232288,0.48855215024268694,-0.9323174872438033,-0.6795626291386999,0.15647358853742746,-0.3280489380902267,-0.36956012058964693,-0.035356865170704944,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1.8680175102899383,0,-1.011663339103894,1.0615059489976109,-0.057774347489519776,-0.7580404966139771,0.1228041979357412,-0.876602499906181,1.4142736839809789,1.118807147947011,-0.6191681139184618,-0.49121697971467315,-0.6796735729879297,-0.31552645500439297,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0.6640197027992899,0,-0.27133121619920747,-0.890453374757123,-0.057774347489519776,-0.0013090037463804863,2.1247684663673576,2.126737730421329,-0.9323174872438033,-0.1657426928284969,0.15647358853742746,-0.9807211045880126,-0.6796735729879297,-1.1560352245054568,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.8829283950703172,0,-0.7648859648023318,-1.86643303663449,-0.9619428857005051,2.263157482059262,2.525161320053681,-0.3305406398466336,0.24097809836858786,0.09116727532660489,2.483398695905095,0.4877912700320055,2.1113474985966154,1.085321494164047,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.33565666439274955,0,-0.888274651953113,1.0615059489976109,1.750562728932451,-0.3125299457247276,-0.2775886557505821,-0.3305406398466336,1.4142736839809789,-0.6795626291386999,2.483398695905095,-0.49121697971467315,-0.6796735729879297,-0.5956960448380809,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
-0.8683411430978986,1,2.4432199011179763,0.08552628712024389,-0.9619428857005051,-0.8908450703552486,-0.6779815094369054,-0.6035715698764076,0.24097809836858786,-0.5511076450611492,-2.17045151883024,-0.0017128548413337331,-0.6796735729879297,0.8051519043303589,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
-0.8683411430978986,0,-0.14794252904842645,0.08552628712024389,0.8463941907214656,-0.8314436635700153,-1.0783743631232288,1.8537068003915553,1.4142736839809789,-0.9364725972938015,0.15647358853742746,-0.6543850213391196,-0.05944666819136411,-0.5956960448380809,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
-0.7588867969623854,0,0.0988348452531356,0.08552628712024389,-0.057774347489519776,-0.2119718499525827,-0.6779815094369054,-0.876602499906181,1.4142736839809789,-0.1657426928284969,-0.6191681139184618,0.4877912700320055,-0.36956012058964693,-0.5956960448380809,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
